semana,fecha_pago,pago_capital,pago_interes,pago_semanal,saldo_capital,cartera_vigente,pago,prestamo_id,abono_registrado,saldo_pendiente
14,2020-07-22,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-07-22,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-07-23,3018.03,206.97,3225.0,6238.71,6450.0,0,,0.0,0.0
14,2020-07-23,3228.59,221.41,3450.0,6673.97,6900.0,1,163,3450.0,0.0
14,2020-07-24,2456.53,168.47,2625.0,5078.05,5250.0,1,164,2625.0,0.0
14,2020-07-22,2526.72,173.28,2700.0,5223.12,5400.0,1,162,4500.0,-1800.0
14,2020-07-29,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-07-28,2245.97,154.03,2400.0,4642.79,4800.0,1,166,2400.0,0.0
14,2020-07-31,3649.71,250.29,3900.0,7544.49,7800.0,1,167,3900.0,0.0
14,2020-07-31,1614.29,110.71,1725.0,3337.01,3450.0,0,,0.0,0.0
14,2020-07-31,1614.29,110.71,1725.0,3337.01,3450.0,0,,0.0,0.0
14,2020-07-31,1614.29,110.71,1725.0,3337.01,3450.0,1,168,1725.0,0.0
14,2020-07-29,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-07-28,1403.73,96.27,1500.0,2901.75,3000.0,1,165,1500.0,0.0
14,2020-08-04,1754.67,120.33,1875.0,3627.15,3750.0,1,169,1875.0,0.0
14,2020-08-05,1333.55,91.45,1425.0,2756.63,2850.0,1,170,1425.0,0.0
14,2020-08-05,1684.48,115.52,1800.0,3482.08,3600.0,1,171,1800.0,0.0
14,2020-08-11,2456.53,168.47,2625.0,5078.05,5250.0,0,,0.0,0.0
14,2020-08-11,2456.53,168.47,2625.0,5078.05,5250.0,1,172,2625.0,0.0
14,2020-08-12,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2020-08-12,1684.48,115.52,1800.0,3482.08,3600.0,1,173,1800.0,0.0
14,2020-08-12,3228.59,221.41,3450.0,6673.97,6900.0,1,174,3450.0,0.0
14,2020-08-06,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-08-06,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-08-13,1754.67,120.33,1875.0,3627.15,3750.0,1,175,1875.0,0.0
14,2020-08-18,1544.11,105.89,1650.0,3191.89,3300.0,1,176,1650.0,0.0
14,2020-08-18,2596.91,178.09,2775.0,5368.19,5550.0,0,,0.0,0.0
14,2020-08-18,2596.91,178.09,2775.0,5368.19,5550.0,0,,0.0,0.0
14,2020-08-18,2316.16,158.84,2475.0,4787.86,4950.0,0,,0.0,0.0
14,2020-08-20,6948.48,476.52,7425.0,14363.58,14850.0,0,,0.0,0.0
14,2020-08-20,6948.48,476.52,7425.0,14363.58,14850.0,1,179,7425.0,0.0
14,2020-08-18,2316.16,158.84,2475.0,4787.86,4950.0,1,178,2475.0,0.0
14,2020-08-18,2596.91,178.09,2775.0,5368.19,5550.0,1,177,2775.0,0.0
14,2020-08-25,2245.97,154.03,2400.0,4642.79,4800.0,1,180,2400.0,0.0
14,2020-08-26,1754.67,120.33,1875.0,3627.15,3750.0,1,182,1875.0,0.0
14,2020-08-27,1403.73,96.27,1500.0,2901.75,3000.0,1,183,1500.0,0.0
14,2020-08-28,1684.48,115.52,1800.0,3482.08,3600.0,1,184,1800.0,0.0
14,2020-08-28,2877.65,197.35,3075.0,5948.57,6150.0,0,,0.0,0.0
14,2020-08-28,2877.65,197.35,3075.0,5948.57,6150.0,1,185,3075.0,0.0
14,2020-09-10,8141.65,558.35,8700.0,16830.07,17400.0,0,,0.0,0.0
14,2020-09-10,1544.11,105.89,1650.0,3191.89,3300.0,0,,0.0,0.0
14,2020-09-10,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-09-10,8141.65,558.35,8700.0,16830.07,17400.0,0,,0.0,0.0
14,2020-09-10,2105.6,144.4,2250.0,4352.6,4500.0,1,188,2250.0,0.0
14,2020-09-10,1544.11,105.89,1650.0,3191.89,3300.0,1,187,2750.0,-1100.0
14,2020-09-16,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2020-09-16,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-09-10,2035.41,139.59,2175.0,4207.53,4350.0,0,,0.0,0.0
14,2020-09-10,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-09-17,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-09-17,4141.01,283.99,4425.0,8560.13,8850.0,0,,0.0,0.0
14,2020-09-18,2035.41,139.59,2175.0,4207.53,4350.0,0,,0.0,0.0
14,2020-09-17,2386.35,163.65,2550.0,4932.93,5100.0,1,191,2550.0,0.0
14,2020-09-10,8141.65,558.35,8700.0,16830.07,17400.0,1,186,8700.0,0.0
14,2020-09-16,1684.48,115.52,1800.0,3482.08,3600.0,1,189,1800.0,0.0
14,2020-09-16,1754.67,120.33,1875.0,3627.15,3750.0,1,190,1875.0,0.0
14,2020-09-17,4141.01,283.99,4425.0,8560.13,8850.0,1,192,7375.0,-2950.0
14,2020-09-18,2035.41,139.59,2175.0,4207.53,4350.0,1,193,2175.0,0.0
14,2020-09-23,1544.11,105.89,1650.0,3191.89,3300.0,0,,0.0,0.0
14,2020-09-23,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-09-23,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-09-23,2035.41,139.59,2175.0,4207.53,4350.0,0,,0.0,0.0
14,2020-09-23,1544.11,105.89,1650.0,3191.89,3300.0,1,194,1650.0,0.0
14,2020-09-23,2105.6,144.4,2250.0,4352.6,4500.0,1,195,2250.0,0.0
14,2020-09-23,2035.41,139.59,2175.0,4207.53,4350.0,1,197,3625.0,-1450.0
14,2020-09-23,2105.6,144.4,2250.0,4352.6,4500.0,1,196,3750.0,-1500.0
14,2020-09-30,2245.97,154.03,2400.0,4642.79,4800.0,0,,0.0,0.0
14,2020-09-30,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-10-01,2877.65,197.35,3075.0,5948.57,6150.0,0,,0.0,0.0
14,2020-10-05,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2020-10-01,2877.65,197.35,3075.0,5948.57,6150.0,1,200,5125.0,-2050.0
14,2020-10-05,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2020-10-05,3158.4,216.6,3375.0,6528.9,6750.0,1,201,3375.0,0.0
14,2020-09-30,2245.97,154.03,2400.0,4642.79,4800.0,1,198,2400.0,0.0
14,2020-10-05,3088.21,211.79,3300.0,6383.83,6600.0,1,203,5500.0,-2200.0
14,2020-09-30,2105.6,144.4,2250.0,4352.6,4500.0,1,199,2250.0,0.0
14,2020-10-07,1403.73,96.27,1500.0,2901.75,3000.0,1,204,1500.0,0.0
14,2020-10-08,1333.55,91.45,1425.0,2756.63,2850.0,1,205,1425.0,0.0
14,2020-10-12,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-10-12,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2020-10-13,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-10-13,1403.73,96.27,1500.0,2901.75,3000.0,1,208,750.0,750.0
14,2020-10-13,3860.27,264.73,4125.0,7979.75,8250.0,0,,0.0,0.0
14,2020-10-13,2105.6,144.4,2250.0,4352.6,4500.0,1,210,2250.0,0.0
14,2020-10-13,1614.29,110.71,1725.0,3337.01,3450.0,0,,0.0,0.0
14,2020-10-14,1824.85,125.15,1950.0,3772.27,3900.0,0,,0.0,0.0
14,2020-10-14,1824.85,125.15,1950.0,3772.27,3900.0,0,,0.0,0.0
14,2020-10-14,1473.92,101.08,1575.0,3046.82,3150.0,0,,0.0,0.0
14,2020-10-16,3228.59,221.41,3450.0,6673.97,6900.0,1,214,5750.0,-2300.0
14,2020-10-15,1965.23,134.77,2100.0,4062.41,4200.0,0,,0.0,0.0
14,2020-10-15,1965.23,134.77,2100.0,4062.41,4200.0,1,215,975.0,1125.0
14,2020-10-16,4211.2,288.8,4500.0,8705.2,9000.0,0,,0.0,0.0
14,2020-10-16,4211.2,288.8,4500.0,8705.2,9000.0,1,216,4500.0,0.0
14,2020-10-16,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-10-14,1473.92,101.08,1575.0,3046.82,3150.0,1,213,1575.0,0.0
14,2020-10-14,1824.85,125.15,1950.0,3772.27,3900.0,1,212,1950.0,0.0
14,2020-10-20,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-10-20,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-10-20,1614.29,110.71,1725.0,3337.01,3450.0,0,,0.0,0.0
14,2020-10-20,1614.29,110.71,1725.0,3337.01,3450.0,0,,0.0,0.0
14,2020-10-13,3860.27,264.73,4125.0,7979.75,8250.0,1,209,4125.0,0.0
14,2020-10-20,1614.29,110.71,1725.0,3337.01,3450.0,0,,0.0,0.0
14,2020-10-20,1614.29,110.71,1725.0,3337.01,3450.0,1,221,1725.0,0.0
14,2020-10-20,1403.73,96.27,1500.0,2901.75,3000.0,1,219,1500.0,0.0
14,2020-10-20,1403.73,96.27,1500.0,2901.75,3000.0,1,218,2500.0,-1000.0
14,2020-10-16,1754.67,120.33,1875.0,3627.15,3750.0,1,217,1875.0,0.0
14,2020-10-12,1403.73,96.27,1500.0,2901.75,3000.0,1,206,1500.0,0.0
14,2020-10-13,1614.29,110.71,1725.0,3337.01,3450.0,1,211,300.0,1425.0
14,2020-10-23,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-10-23,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2020-10-12,1684.48,115.52,1800.0,3482.08,3600.0,1,207,1800.0,0.0
14,2020-10-26,8282.03,567.97,8850.0,17120.21,17700.0,0,,0.0,0.0
14,2020-10-27,3509.33,240.67,3750.0,7254.35,7500.0,0,,0.0,0.0
14,2020-10-27,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-10-27,1263.36,86.64,1350.0,2611.56,2700.0,0,,0.0,0.0
14,2020-10-26,8282.03,567.97,8850.0,17120.21,17700.0,0,224,0.0,0.0
14,2020-10-23,2105.6,144.4,2250.0,4352.6,4500.0,0,222,0.0,0.0
14,2020-10-23,3158.4,216.6,3375.0,6528.9,6750.0,1,223,3375.0,0.0
14,2020-10-30,2456.53,168.47,2625.0,5078.05,5250.0,0,,0.0,0.0
14,2020-10-27,3509.33,240.67,3750.0,7254.35,7500.0,0,225,0.0,0.0
14,2020-10-27,1263.36,86.64,1350.0,2611.56,2700.0,0,227,0.0,0.0
14,2020-11-02,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-11-02,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-11-03,2947.84,202.16,3150.0,6093.64,6300.0,0,,0.0,0.0
14,2020-11-03,2947.84,202.16,3150.0,6093.64,6300.0,0,,0.0,0.0
14,2020-11-02,2105.6,144.4,2250.0,4352.6,4500.0,0,229,0.0,0.0
14,2020-11-02,1403.73,96.27,1500.0,2901.75,3000.0,0,230,0.0,0.0
14,2020-10-30,2456.53,168.47,2625.0,5078.05,5250.0,0,228,0.0,0.0
14,2020-10-27,1754.67,120.33,1875.0,3627.15,3750.0,0,226,0.0,0.0
14,2020-11-03,2947.84,202.16,3150.0,6093.64,6300.0,0,231,0.0,0.0
14,2020-11-06,2596.91,178.09,2775.0,5368.19,5550.0,0,,0.0,0.0
14,2020-11-06,3018.03,206.97,3225.0,6238.71,6450.0,0,,0.0,0.0
14,2020-11-06,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-11-09,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2020-11-10,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-11-10,1473.92,101.08,1575.0,3046.82,3150.0,0,,0.0,0.0
14,2020-11-10,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-11-11,2175.79,149.21,2325.0,4497.67,4650.0,0,239,0.0,0.0
14,2020-11-11,1403.73,96.27,1500.0,2901.75,3000.0,0,240,0.0,0.0
14,2020-11-11,2105.6,144.4,2250.0,4352.6,4500.0,1,241,2250.0,0.0
14,2020-11-10,1403.73,96.27,1500.0,2901.75,3000.0,0,238,0.0,0.0
14,2020-11-10,1754.67,120.33,1875.0,3627.15,3750.0,0,236,0.0,0.0
14,2020-11-10,1473.92,101.08,1575.0,3046.82,3150.0,0,237,0.0,0.0
14,2020-11-09,3158.4,216.6,3375.0,6528.9,6750.0,0,235,0.0,0.0
14,2020-11-06,3018.03,206.97,3225.0,6238.71,6450.0,0,233,0.0,0.0
14,2020-11-06,2596.91,178.09,2775.0,5368.19,5550.0,0,232,0.0,0.0
14,2020-11-06,2105.6,144.4,2250.0,4352.6,4500.0,0,234,0.0,0.0
14,2020-11-12,5474.56,375.44,5850.0,11316.76,11700.0,0,242,0.0,0.0
14,2020-11-13,2456.53,168.47,2625.0,5078.05,5250.0,0,243,0.0,0.0
14,2020-11-17,2807.47,192.53,3000.0,5803.45,6000.0,0,244,0.0,0.0
14,2020-11-17,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2020-11-17,2456.53,168.47,2625.0,5078.05,5250.0,0,,0.0,0.0
14,2020-11-17,982.61,67.39,1050.0,2031.23,2100.0,0,,0.0,0.0
14,2020-11-17,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-11-20,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-11-20,2035.41,139.59,2175.0,4207.53,4350.0,0,,0.0,0.0
14,2020-11-20,2175.79,149.21,2325.0,4497.67,4650.0,0,,0.0,0.0
14,2020-11-20,4351.57,298.43,4650.0,8995.39,9300.0,0,250,0.0,0.0
14,2020-11-17,2456.53,168.47,2625.0,5078.05,5250.0,0,245,0.0,0.0
14,2020-11-17,982.61,67.39,1050.0,2031.23,2100.0,0,246,0.0,0.0
14,2020-11-17,1403.73,96.27,1500.0,2901.75,3000.0,0,247,0.0,0.0
14,2020-11-24,2316.16,158.84,2475.0,4787.86,4950.0,0,,0.0,0.0
14,2020-11-25,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-11-25,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-11-25,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2020-11-25,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2020-11-25,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2020-11-20,2175.79,149.21,2325.0,4497.67,4650.0,0,249,0.0,0.0
14,2020-11-20,2035.41,139.59,2175.0,4207.53,4350.0,0,248,0.0,0.0
14,2020-11-24,2316.16,158.84,2475.0,4787.86,4950.0,0,,0.0,0.0
14,2020-11-24,2316.16,158.84,2475.0,4787.86,4950.0,0,251,0.0,0.0
14,2020-11-25,2737.28,187.72,2925.0,5658.38,5850.0,0,253,0.0,0.0
14,2020-11-25,2386.35,163.65,2550.0,4932.93,5100.0,0,,0.0,0.0
14,2020-11-25,2386.35,163.65,2550.0,4932.93,5100.0,0,252,0.0,0.0
14,2020-11-30,3228.59,221.41,3450.0,6673.97,6900.0,0,,0.0,0.0
14,2020-11-30,3228.59,221.41,3450.0,6673.97,6900.0,0,254,0.0,0.0
14,2020-12-01,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-01,2667.09,182.91,2850.0,5513.31,5700.0,0,,0.0,0.0
14,2020-12-01,2667.09,182.91,2850.0,5513.31,5700.0,0,,0.0,0.0
14,2020-12-01,2667.09,182.91,2850.0,5513.31,5700.0,0,,0.0,0.0
14,2020-12-01,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2020-12-02,4141.01,283.99,4425.0,8560.13,8850.0,0,,0.0,0.0
14,2020-12-02,4141.01,283.99,4425.0,8560.13,8850.0,0,,0.0,0.0
14,2020-12-03,2807.47,192.53,3000.0,5803.45,6000.0,0,,0.0,0.0
14,2020-12-03,2807.47,192.53,3000.0,5803.45,6000.0,0,,0.0,0.0
14,2020-12-01,2667.09,182.91,2850.0,5513.31,5700.0,0,256,0.0,0.0
14,2020-12-01,2737.28,187.72,2925.0,5658.38,5850.0,0,257,0.0,0.0
14,2020-12-04,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-12-04,1754.67,120.33,1875.0,3627.15,3750.0,0,,0.0,0.0
14,2020-12-04,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-04,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-02,4141.01,283.99,4425.0,8560.13,8850.0,0,258,0.0,0.0
14,2020-12-07,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-07,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-07,4070.83,279.17,4350.0,8415.01,8700.0,0,,0.0,0.0
14,2020-12-07,4070.83,279.17,4350.0,8415.01,8700.0,0,,0.0,0.0
14,2020-12-09,2807.47,192.53,3000.0,5803.45,6000.0,0,,0.0,0.0
14,2020-11-30,3579.52,245.48,3825.0,7399.42,7650.0,0,265,0.0,0.0
14,2020-12-09,2105.6,144.4,2250.0,4352.6,4500.0,0,266,0.0,0.0
14,2020-12-10,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-11,7229.23,495.77,7725.0,14943.91,15450.0,0,,0.0,0.0
14,2020-12-11,8913.71,611.29,9525.0,18425.99,19050.0,0,,0.0,0.0
14,2020-12-11,8913.71,611.29,9525.0,18425.99,19050.0,0,,0.0,0.0
14,2020-12-11,5614.93,385.07,6000.0,11606.95,12000.0,0,,0.0,0.0
14,2020-12-11,5614.93,385.07,6000.0,11606.95,12000.0,0,,0.0,0.0
14,2020-12-04,1754.67,120.33,1875.0,3627.15,3750.0,0,260,0.0,0.0
14,2020-12-07,4070.83,279.17,4350.0,8415.01,8700.0,0,263,0.0,0.0
14,2020-12-07,1403.73,96.27,1500.0,2901.75,3000.0,0,262,0.0,0.0
14,2020-12-03,2807.47,192.53,3000.0,5803.45,6000.0,0,259,0.0,0.0
14,2020-12-04,1403.73,96.27,1500.0,2901.75,3000.0,0,261,0.0,0.0
14,2020-12-15,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-15,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-15,3298.77,226.23,3525.0,6819.09,7050.0,0,272,0.0,0.0
14,2020-12-16,2316.16,158.84,2475.0,4787.86,4950.0,0,,0.0,0.0
14,2020-12-16,2316.16,158.84,2475.0,4787.86,4950.0,0,,0.0,0.0
14,2020-12-15,1122.99,77.01,1200.0,2321.37,2400.0,0,,0.0,0.0
14,2020-12-15,1122.99,77.01,1200.0,2321.37,2400.0,0,,0.0,0.0
14,2020-12-17,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2020-12-17,1333.55,91.45,1425.0,2756.63,2850.0,0,,0.0,0.0
14,2020-12-11,8913.71,611.29,9525.0,18425.99,19050.0,0,268,0.0,0.0
14,2020-12-18,3930.45,269.55,4200.0,8124.87,8400.0,0,,0.0,0.0
14,2020-12-18,4281.39,293.61,4575.0,8850.27,9150.0,0,,0.0,0.0
14,2020-12-18,4281.39,293.61,4575.0,8850.27,9150.0,0,,0.0,0.0
14,2020-12-18,4281.39,293.61,4575.0,8850.27,9150.0,0,277,0.0,0.0
14,2020-12-17,2737.28,187.72,2925.0,5658.38,5850.0,0,275,0.0,0.0
14,2020-12-16,2316.16,158.84,2475.0,4787.86,4950.0,0,273,0.0,0.0
14,2020-12-10,1403.73,96.27,1500.0,2901.75,3000.0,0,267,0.0,0.0
14,2020-12-17,1333.55,91.45,1425.0,2756.63,2850.0,0,276,0.0,0.0
14,2020-12-15,1403.73,96.27,1500.0,2901.75,3000.0,0,270,0.0,0.0
14,2020-12-11,5614.93,385.07,6000.0,11606.95,12000.0,0,,0.0,0.0
14,2020-12-11,5614.93,385.07,6000.0,11606.95,12000.0,0,269,0.0,0.0
14,2020-12-24,2245.97,154.03,2400.0,4642.79,4800.0,0,,0.0,0.0
14,2020-12-24,2245.97,154.03,2400.0,4642.79,4800.0,0,,0.0,0.0
14,2020-12-24,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2020-12-24,2245.97,154.03,2400.0,4642.79,4800.0,0,278,0.0,0.0
14,2020-12-24,1403.73,96.27,1500.0,2901.75,3000.0,0,279,0.0,0.0
14,2020-12-15,1122.99,77.01,1200.0,2321.37,2400.0,0,274,0.0,0.0
14,2020-12-30,5053.44,346.56,5400.0,10446.24,10800.0,0,,0.0,0.0
14,2020-12-30,5053.44,346.56,5400.0,10446.24,10800.0,0,,0.0,0.0
14,2020-12-31,3579.52,245.48,3825.0,7399.42,7650.0,0,,0.0,0.0
14,2020-12-31,3579.52,245.48,3825.0,7399.42,7650.0,0,281,0.0,0.0
14,2020-12-31,3298.77,226.23,3525.0,6819.09,7050.0,0,,0.0,0.0
14,2020-12-31,3298.77,226.23,3525.0,6819.09,7050.0,0,282,0.0,0.0
14,2021-01-04,3228.59,221.41,3450.0,6673.97,6900.0,0,,0.0,0.0
14,2021-01-04,3228.59,221.41,3450.0,6673.97,6900.0,0,283,0.0,0.0
14,2020-12-30,5053.44,346.56,5400.0,10446.24,10800.0,0,280,0.0,0.0
14,2021-01-06,2807.47,192.53,3000.0,5803.45,6000.0,0,,0.0,0.0
14,2021-01-06,3790.08,259.92,4050.0,7834.68,8100.0,0,,0.0,0.0
14,2021-01-06,3790.08,259.92,4050.0,7834.68,8100.0,0,,0.0,0.0
14,2021-01-06,2807.47,192.53,3000.0,5803.45,6000.0,0,,0.0,0.0
14,2021-01-06,2807.47,192.53,3000.0,5803.45,6000.0,0,,0.0,0.0
14,2021-01-06,3790.08,259.92,4050.0,7834.68,8100.0,0,,0.0,0.0
14,2021-01-06,2807.47,192.53,3000.0,5803.45,6000.0,0,284,0.0,0.0
14,2021-01-07,3790.08,259.92,4050.0,7834.68,8100.0,0,,0.0,0.0
14,2021-01-07,3790.08,259.92,4050.0,7834.68,8100.0,0,288,0.0,0.0
14,2021-01-06,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2021-01-06,2737.28,187.72,2925.0,5658.38,5850.0,0,,0.0,0.0
14,2021-01-07,3298.77,226.23,3525.0,6819.09,7050.0,0,,0.0,0.0
14,2021-01-07,3298.77,226.23,3525.0,6819.09,7050.0,0,,0.0,0.0
14,2021-01-08,2245.97,154.03,2400.0,4642.79,4800.0,0,,0.0,0.0
14,2021-01-08,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2021-01-08,1403.73,96.27,1500.0,2901.75,3000.0,0,292,0.0,0.0
14,2021-01-13,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2021-01-13,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2021-01-13,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2021-01-13,2105.6,144.4,2250.0,4352.6,4500.0,0,295,0.0,0.0
14,2021-01-13,2947.84,202.16,3150.0,6093.64,6300.0,0,296,0.0,0.0
14,2021-01-14,4562.13,312.87,4875.0,9430.65,9750.0,0,297,0.0,0.0
14,2021-01-08,2245.97,154.03,2400.0,4642.79,4800.0,0,291,0.0,0.0
14,2021-01-07,3298.77,226.23,3525.0,6819.09,7050.0,0,,0.0,0.0
14,2021-01-07,3298.77,226.23,3525.0,6819.09,7050.0,0,290,0.0,0.0
14,2021-01-15,2175.79,149.21,2325.0,4497.67,4650.0,0,,0.0,0.0
14,2021-01-06,2807.47,192.53,3000.0,5803.45,6000.0,0,286,0.0,0.0
14,2021-01-18,3930.45,269.55,4200.0,8124.87,8400.0,0,,0.0,0.0
14,2021-01-06,3790.08,259.92,4050.0,7834.68,8100.0,0,285,0.0,0.0
14,2021-01-06,2737.28,187.72,2925.0,5658.38,5850.0,0,289,0.0,0.0
14,2021-01-13,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2021-01-13,1684.48,115.52,1800.0,3482.08,3600.0,0,,0.0,0.0
14,2021-01-13,1684.48,115.52,1800.0,3482.08,3600.0,0,294,0.0,0.0
14,2021-01-19,2667.09,182.91,2850.0,5513.31,5700.0,0,,0.0,0.0
14,2021-01-19,2667.09,182.91,2850.0,5513.31,5700.0,0,,0.0,0.0
14,2021-01-19,3579.52,245.48,3825.0,7399.42,7650.0,0,,0.0,0.0
14,2021-01-20,3439.15,235.85,3675.0,7109.23,7350.0,0,302,0.0,0.0
14,2021-01-20,2526.72,173.28,2700.0,5223.12,5400.0,0,303,0.0,0.0
14,2021-01-20,1403.73,96.27,1500.0,2901.75,3000.0,0,,0.0,0.0
14,2021-01-19,3579.52,245.48,3825.0,7399.42,7650.0,0,301,0.0,0.0
14,2021-01-21,2105.6,144.4,2250.0,4352.6,4500.0,0,,0.0,0.0
14,2021-01-21,4211.2,288.8,4500.0,8705.2,9000.0,0,,0.0,0.0
14,2021-01-21,4211.2,288.8,4500.0,8705.2,9000.0,0,,0.0,0.0
14,2021-01-21,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2021-01-21,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2021-01-18,3930.45,269.55,4200.0,8124.87,8400.0,0,299,0.0,0.0
14,2021-01-15,2175.79,149.21,2325.0,4497.67,4650.0,0,298,0.0,0.0
14,2021-01-22,5614.93,385.07,6000.0,11606.95,12000.0,0,307,0.0,0.0
14,2021-01-19,2667.09,182.91,2850.0,5513.31,5700.0,0,300,0.0,0.0
14,2021-01-21,3158.4,216.6,3375.0,6528.9,6750.0,0,306,0.0,0.0
14,2021-01-21,4211.2,288.8,4500.0,8705.2,9000.0,0,305,0.0,0.0
14,2021-01-20,1403.73,96.27,1500.0,2901.75,3000.0,0,304,0.0,0.0
14,2021-01-25,2947.84,202.16,3150.0,6093.64,6300.0,0,,0.0,0.0
14,2021-01-25,5264.0,361.0,5625.0,10881.5,11250.0,0,,0.0,0.0
14,2021-01-25,2947.84,202.16,3150.0,6093.64,6300.0,0,308,0.0,0.0
14,2021-01-25,5264.0,361.0,5625.0,10881.5,11250.0,0,309,0.0,0.0
14,2021-01-27,2175.79,149.21,2325.0,4497.67,4650.0,0,,0.0,0.0
14,2021-01-27,2175.79,149.21,2325.0,4497.67,4650.0,0,310,0.0,0.0
14,2021-01-28,2947.84,202.16,3150.0,6093.64,6300.0,0,311,0.0,0.0
14,2021-01-29,3509.33,240.67,3750.0,7254.35,7500.0,0,312,0.0,0.0
14,2021-02-01,3158.4,216.6,3375.0,6528.9,6750.0,0,,0.0,0.0
14,2021-02-01,3158.4,216.6,3375.0,6528.9,6750.0,0,313,0.0,0.0
14,2021-03-05,5264.0,361.0,5625.0,10881.5,11250.0,0,,0.0,0.0
14,2021-02-02,2105.6,144.4,2250.0,4352.6,4500.0,0,315,0.0,0.0
14,2021-02-02,2877.65,197.35,3075.0,5948.57,6150.0,0,316,0.0,0.0
